item_internal_id,tmdb_id
6049            ,14410
6687            ,14254
2387            ,10529
7704            ,13510
2065            ,14836
6050            ,13455
3447            ,4959
914             ,10184
9422            ,14849
5265            ,15060
9615            ,13492
5103            ,4832
2812            ,14711
4324            ,16804
6293            ,1961
5974            ,20829
4701            ,30508
8683            ,18884
3448            ,19255
5814            ,8832
6294            ,13207
7798            ,15067
3812            ,15159
9185            ,20421
1291            ,14301
3813            ,13849
3449            ,16538
9616            ,13094
5975            ,18781
9186            ,16558
5976            ,13811
1292            ,15472
3450            ,13090
5625            ,15854
7799            ,16325
3451            ,15512
6793            ,6968
2388            ,13161
3452            ,13808
8116            ,18094
4766            ,16991
3083            ,16614
5266            ,20048
6518            ,16258
3814            ,55773
4325            ,13804
3155            ,19833
1293            ,18947
3516            ,16996
240             ,16869
1294            ,16995
7155            ,21641
2389            ,15092
1058            ,17431
8596            ,18320
1295            ,2080
7705            ,21191
1151            ,13475
6794            ,16279
9550            ,11160
6027            ,15384
8535            ,10946
2066            ,30416
9187            ,15577
3084            ,13448
6470            ,42738
6519            ,14141
9188            ,17740
3453            ,13532
1917            ,534
1918            ,18360
8961            ,19375
3085            ,21755
9551            ,8429
8786            ,19955
2726            ,17332
8502            ,21832
3454            ,16871
915             ,14160
5439            ,14003
3455            ,17927
7800            ,13975
1296            ,18785
9189            ,16164
4326            ,17609
4194            ,37924
3815            ,27134
9552            ,64968
9190            ,34300
6295            ,13856
6296            ,14451
3517            ,18162
3816            ,19724
4738            ,18487
3456            ,33409
916             ,18240
4530            ,17610
7801            ,27085
3817            ,19508
2990            ,12162
8962            ,16240
4767            ,8284
3457            ,62128
1919            ,8373
4327            ,62320
7802            ,19265
6051            ,12556
1297            ,11322
1920            ,8355
3618            ,176241
4328            ,24232
2727            ,10024
3818            ,15423
6795            ,16440
1059            ,19913
3458            ,18480
8717            ,14728
917             ,767
2390            ,67479
7672            ,14687
3459            ,9592
1298            ,8054
6796            ,19929
4250            ,23720
8840            ,22302
5267            ,21208
918             ,20943
9617            ,21407
9618            ,12403
1060            ,17654
919             ,24803
5977            ,17335
7405            ,13836
5978            ,18126
2391            ,14869
6052            ,17134
6933            ,13752
3460            ,40743
3461            ,19422
5440            ,15137
7803            ,11115
4531            ,19905
4728            ,24420
8963            ,31216
4532            ,19556
6520            ,19840
7048            ,25183
3819            ,19585
9191            ,41682
7402            ,11928
4195            ,18533
7651            ,22492
8814            ,23049
289             ,26914
6355            ,26320
3462            ,35203
6297            ,24150
2524            ,25376
1061            ,12244
2392            ,22494
1299            ,37903
7156            ,17445
6797            ,63581
2393            ,19898
6798            ,72083
1300            ,10313
9423            ,17632
4533            ,19994
6298            ,11323
6521            ,12569
5979            ,19912
5980            ,18501
1062            ,22794
8557            ,26367
3463            ,18570
7118            ,18724
4768            ,22536
9192            ,29963
9619            ,30685
6299            ,23827
4769            ,20178
8841            ,25050
6799            ,91262
5629            ,23128
2067            ,12573
7804            ,28053
6800            ,24869
9193            ,36800
6801            ,23127
6300            ,23202
3518            ,22798
4770            ,23082
4729            ,19959
241             ,19908
9194            ,18176
920             ,24684
6356            ,11156
8117            ,26763
4534            ,19899
7805            ,21910
4172            ,16523
9195            ,3513
5981            ,12572
4535            ,22803
6802            ,33806
1301            ,24238
7706            ,19918
9620            ,24056
5268            ,30506
7119            ,2973
921             ,22947
4329            ,44338
3602            ,22804
9621            ,28422
9424            ,24418
3464            ,22821
6803            ,24804
3820            ,14968
7806            ,22820
3519            ,10315
6548            ,17979
8503            ,105077
